seed,captured,detectStep,capturePhaseStartStep,captureStep,firstFullCoverageStep,finalCoverageRatio,maxCellAge,avgCellAge,meanRevisitInterval,totalSteps,revisitRatio,avgIdleness,maxIdleness,workloadBalance,targetConflictCount
12542,True,12,12,23,-1,0.8010,4023,805.8544,3.3651,23,0.9565,805.8544,4023,0.4714,0
12543,True,13,13,16,-1,0.6893,4016,1250.1990,2.6929,16,0.9583,1250.1990,4016,0.0000,0
12544,True,23,23,33,-1,0.9709,4033,128.8592,4.4376,33,0.9596,128.8592,4033,0.9428,0
12545,True,18,18,36,-1,0.9612,4036,169.9709,5.0381,36,0.9630,169.9709,4036,0.4714,0
12546,True,26,26,37,-1,0.9709,4037,131.3689,4.8142,37,0.9640,131.3689,4037,0.4714,0
12547,True,11,11,23,-1,0.7476,4023,1020.8590,3.5353,23,0.9420,1020.8590,4023,0.9428,0
12548,True,16,16,23,-1,0.8107,4023,767.7330,3.4942,23,0.9420,767.7330,4023,0.9428,0
12549,True,12,12,24,-1,0.8544,4024,592.1213,3.6465,24,0.9722,592.1213,4024,0.0000,0
12550,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12551,True,11,11,22,-1,0.7427,4022,1039.5530,3.2836,22,0.9394,1039.5530,4022,0.4714,0
12552,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
12553,True,22,22,29,-1,0.9563,4029,185.3252,4.4779,29,0.9540,185.3252,4029,0.9428,0
12554,True,23,23,30,-1,0.9320,4030,282.5971,4.3717,30,0.9667,282.5971,4030,0.4714,0
12555,True,33,33,41,-1,0.9709,4041,130.7087,4.8044,41,0.9756,130.7087,4041,0.4714,0
12556,True,17,17,23,-1,0.8350,4023,670.4612,3.5125,23,0.9420,670.4612,4023,0.9428,0
12557,True,18,18,26,-1,0.8835,4026,476.5631,3.9655,26,0.9744,476.5631,4026,0.0000,0
12558,True,22,22,28,-1,0.9515,4028,204.3107,4.3331,28,0.9524,204.3107,4028,0.9428,0
12559,True,18,18,23,-1,0.8107,4023,767.9418,3.6292,23,0.9710,767.9418,4023,0.0000,0
12560,True,20,20,23,-1,0.8155,4023,748.2767,3.6335,23,0.9710,748.2767,4023,0.0000,0
12561,True,18,18,25,-1,0.8641,4025,554.6505,3.8739,25,0.9467,554.6505,4025,0.9428,0
12562,True,26,26,38,-1,0.9757,4038,112.5485,4.6942,38,0.9737,112.5485,4038,0.4714,0
12563,True,20,20,21,-1,0.7961,4021,825.2767,3.4165,21,0.9683,825.2767,4021,0.0000,0
12564,True,23,23,33,-1,0.9612,4033,167.8932,4.4911,33,0.9596,167.8932,4033,0.4714,0
12565,True,21,21,35,-1,0.9272,4035,306.5874,4.7345,35,0.9714,306.5874,4035,0.4714,0
12566,True,11,11,18,-1,0.7039,4018,1192.7380,2.8383,18,0.9259,1192.7380,4018,0.9428,0
12567,True,11,11,22,-1,0.7913,4022,844.5049,3.4309,22,0.9394,844.5049,4022,0.9428,0
12568,True,18,18,28,-1,0.8786,4028,497.6796,4.4038,28,0.9524,497.6796,4028,0.9428,0
12569,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12570,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12571,True,17,17,22,-1,0.8155,4022,747.8787,3.3519,22,0.9394,747.8787,4022,0.9428,0
12572,True,10,10,21,-1,0.7621,4021,961.7184,3.1256,21,0.9365,961.7184,4021,0.4714,0
12573,True,26,26,37,-1,0.9757,4037,112.0825,4.7038,37,0.9640,112.0825,4037,0.9428,0
12574,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
12575,True,22,22,27,-1,0.9320,4027,281.7476,4.2575,27,0.9753,281.7476,4027,0.0000,0
12576,True,11,11,13,-1,0.6359,4013,1462.5630,2.3348,13,0.9487,1462.5630,4013,0.0000,0
12577,True,17,17,21,-1,0.7864,4021,864.2087,3.1654,21,0.9365,864.2087,4021,0.9428,0
12578,True,34,34,42,-1,0.9709,4042,130.7864,4.9640,42,0.9762,130.7864,4042,0.4714,0
12579,True,26,26,33,-1,0.9563,4033,187.1893,4.3724,33,0.9697,187.1893,4033,0.4714,0
12580,True,25,25,27,-1,0.9320,4027,281.7136,4.2292,27,0.9753,281.7136,4027,0.0000,0
12581,True,21,21,38,-1,0.9272,4038,309.1068,4.9356,38,0.9474,309.1068,4038,1.2472,0
12582,True,11,11,24,-1,0.7670,4024,943.5097,3.7507,24,0.9444,943.5097,4024,0.4714,0
12583,True,23,23,38,-1,0.9709,4038,132.7427,4.8530,38,0.9649,132.7427,4038,0.9428,0
12584,True,40,40,68,-1,0.9903,4068,64.8155,5.4466,68,0.9804,64.8155,4068,0.4714,0
12585,True,22,22,26,-1,0.9320,4026,281.0437,4.0409,26,0.9744,281.0437,4026,0.0000,0
12586,True,11,11,24,-1,0.8155,4024,748.2427,3.7379,24,0.9444,748.2427,4024,0.9428,0
12587,True,22,22,26,-1,0.9175,4026,339.6165,4.1127,26,0.9744,339.6165,4026,0.0000,0
12588,True,26,26,37,-1,0.9757,4037,111.6893,4.7000,37,0.9730,111.6893,4037,0.4714,0
12589,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
12590,True,12,12,18,-1,0.7427,4018,1036.5830,2.9831,18,0.9630,1036.5830,4018,0.0000,0
12591,True,10,10,19,-1,0.7330,4019,1077.1260,3.1080,19,0.9298,1077.1260,4019,0.9428,0
12592,True,24,24,41,-1,0.9515,4041,212.7670,5.0895,41,0.9675,212.7670,4041,0.4714,0
12593,True,26,26,39,-1,0.9709,4039,133.0000,4.9357,39,0.9744,133.0000,4039,0.4714,0
12594,True,23,23,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12595,True,11,11,22,-1,0.7184,4022,1137.1600,3.4601,22,0.9394,1137.1600,4022,0.9428,0
12596,True,23,23,37,-1,0.9757,4037,111.6456,4.8178,37,0.9640,111.6456,4037,0.9428,0
12597,True,22,22,32,-1,0.9126,4032,362.8350,4.2637,32,0.9583,362.8350,4032,0.9428,0
12598,True,44,44,62,41,1.0000,58,17.8252,5.8001,62,0.9839,17.8252,58,0.4714,0
12599,True,17,17,25,-1,0.8301,4025,691.0000,3.4531,25,0.9467,691.0000,4025,0.9428,0
12600,True,11,11,19,-1,0.7282,4019,1095.9170,3.3360,19,0.9649,1095.9170,4019,0.0000,0
12601,True,17,17,34,-1,0.9515,4034,208.1505,4.8515,34,0.9706,208.1505,4034,0.4714,0
12602,True,23,23,34,-1,0.9660,4034,148.9029,4.5783,34,0.9608,148.9029,4034,0.9428,0
12603,True,8,8,13,-1,0.5777,4013,1696.6840,2.2988,13,0.8974,1696.6840,4013,0.4714,0
12604,True,10,10,23,-1,0.7476,4023,1021.4950,3.3517,23,0.9420,1021.4950,4023,0.9428,0
12605,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
12606,True,14,14,19,-1,0.8252,4019,706.4709,3.3639,19,0.9649,706.4709,4019,0.0000,0
12607,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12608,True,19,19,23,-1,0.8107,4023,767.7816,3.4933,23,0.9710,767.7816,4023,0.0000,0
12609,True,24,24,35,-1,0.9612,4035,169.3932,4.4718,35,0.9714,169.3932,4035,0.4714,0
12610,True,10,10,20,-1,0.7476,4020,1019.2140,3.2269,20,0.9667,1019.2140,4020,0.0000,0
12611,True,41,41,56,41,1.0000,52,16.0583,4.9268,56,0.9821,16.0583,52,0.4714,0
12612,True,21,21,24,-1,0.8495,4024,612.1942,3.7632,24,0.9722,612.1942,4024,0.0000,0
12613,True,27,27,32,-1,0.9515,4032,204.8204,4.4305,32,0.9688,204.8204,4032,0.4714,0
12614,True,13,13,24,-1,0.8641,4024,552.4466,3.9208,24,0.9444,552.4466,4024,0.9428,0
12615,True,25,25,34,-1,0.9660,4034,148.7427,4.5898,34,0.9608,148.7427,4034,0.4714,0
12616,True,17,17,31,-1,0.8592,4031,576.1747,4.0874,31,0.9677,576.1747,4031,0.4714,0
12617,True,23,23,38,-1,0.9660,4038,152.7961,4.8041,38,0.9737,152.7961,4038,0.4714,0
12618,True,17,17,29,-1,0.9272,4029,302.7767,4.3140,29,0.9540,302.7767,4029,0.9428,0
12619,True,22,22,28,-1,0.9563,4028,184.7427,4.4299,28,0.9762,184.7427,4028,0.0000,0
12620,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12621,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
12622,True,26,26,35,-1,0.9660,4035,149.2233,4.6590,35,0.9619,149.2233,4035,0.9428,0
12623,True,30,30,47,-1,0.9660,4047,156.1748,5.5078,47,0.9716,156.1748,4047,0.9428,0
12624,True,25,25,35,-1,0.9709,4035,129.7233,4.6522,35,0.9714,129.7233,4035,0.4714,0
12625,True,26,26,43,-1,0.9709,4043,135.8252,4.9762,43,0.9845,135.8252,4043,0.0000,0
12626,True,34,34,38,-1,0.9709,4038,128.7039,4.8532,38,0.9737,128.7039,4038,0.4714,0
12627,True,22,22,26,-1,0.9175,4026,339.5097,4.2121,26,0.9744,339.5097,4026,0.0000,0
12628,True,17,17,21,-1,0.8010,4021,805.6213,3.2196,21,0.9683,805.6213,4021,0.0000,0
12629,True,17,17,24,-1,0.8592,4024,573.2913,3.6168,24,0.9444,573.2913,4024,0.9428,0
12630,True,22,22,30,-1,0.9563,4030,185.6651,4.3253,30,0.9556,185.6651,4030,0.9428,0
12631,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12632,True,23,23,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12633,True,24,24,27,-1,0.9369,4027,262.2864,4.1930,27,0.9753,262.2864,4027,0.0000,0
12634,True,17,17,28,-1,0.9272,4028,302.2816,4.2289,28,0.9524,302.2816,4028,0.9428,0
12635,True,15,15,17,-1,0.7573,4017,978.3932,2.8475,17,0.9608,978.3932,4017,0.0000,0
12636,True,23,23,29,-1,0.9515,4029,204.8058,4.3995,29,0.9540,204.8058,4029,0.9428,0
12637,True,19,19,21,-1,0.8010,4021,805.6844,3.4098,21,0.9683,805.6844,4021,0.0000,0
12638,True,11,11,19,-1,0.7184,4019,1134.9270,3.2857,19,0.9649,1134.9270,4019,0.0000,0
12639,True,14,14,18,-1,0.7621,4018,959.3010,2.9495,18,0.9630,959.3010,4018,0.0000,0
12640,True,18,18,24,-1,0.8592,4024,573.5534,3.6892,24,0.9444,573.5534,4024,0.9428,0
12641,True,10,10,23,-1,0.7573,4023,982.4757,3.5364,23,0.9420,982.4757,4023,0.4714,0
12642,True,77,77,94,41,1.0000,64,19.7961,5.2354,94,0.9858,19.7961,64,0.4714,0
12643,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12644,True,11,11,22,-1,0.8010,4022,805.4272,3.4877,22,0.9394,805.4272,4022,0.9428,0
12645,True,18,18,35,-1,0.9757,4035,110.9466,5.0140,35,0.9619,110.9466,4035,0.9428,0
12646,True,11,11,22,-1,0.7476,4022,1020.1170,3.4152,22,0.9394,1020.1170,4022,0.4714,0
12647,True,11,11,26,-1,0.7718,4026,925.3981,4.0148,26,0.9487,925.3981,4026,0.4714,0
12648,True,19,19,22,-1,0.8058,4022,786.7184,3.5610,22,0.9697,786.7184,4022,0.0000,0
12649,True,23,23,33,-1,0.9660,4033,148.3447,4.4386,33,0.9596,148.3447,4033,0.9428,0
12650,True,23,23,38,-1,0.9757,4038,113.2913,4.8344,38,0.9649,113.2913,4038,0.4714,0
12651,True,16,16,28,-1,0.9320,4028,282.2039,3.9772,28,0.9762,282.2039,4028,0.0000,0
12652,True,13,13,24,-1,0.8641,4024,552.4951,3.8477,24,0.9444,552.4951,4024,0.9428,0
12653,True,17,17,25,-1,0.8107,4025,769.1213,3.6329,25,0.9467,769.1213,4025,0.9428,0
12654,True,22,22,29,-1,0.9563,4029,185.3107,4.5073,29,0.9770,185.3107,4029,0.0000,0
12655,True,26,26,39,-1,0.9757,4039,113.6456,4.8694,39,0.9744,113.6456,4039,0.4714,0
12656,True,10,10,20,-1,0.7233,4020,1116.6890,3.1191,20,0.9667,1116.6890,4020,0.0000,0
12657,True,26,26,44,-1,0.9757,4044,116.8010,5.0322,44,0.9773,116.8010,4044,0.4714,0
12658,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
12659,True,44,44,59,41,1.0000,55,16.7330,5.5260,59,0.9774,16.7330,55,0.4714,0
12660,True,10,10,22,-1,0.8010,4022,805.9854,3.5828,22,0.9697,805.9854,4022,0.0000,0
12661,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
12662,True,14,14,16,-1,0.7233,4016,1114.1260,2.6463,16,0.9583,1114.1260,4016,0.0000,0
12663,True,20,20,35,-1,0.9563,4035,188.8786,4.8125,35,0.9619,188.8786,4035,0.4714,0
12664,True,22,22,27,-1,0.9223,4027,320.6553,4.1187,27,0.9753,320.6553,4027,0.0000,0
12665,True,22,22,33,-1,0.9223,4033,324.4126,4.4910,33,0.9596,324.4126,4033,0.9428,0
12666,True,14,14,29,-1,0.8447,4029,633.7427,3.9816,29,0.9540,633.7427,4029,0.4714,0
12667,True,25,25,35,-1,0.9563,4035,188.7573,4.5717,35,0.9714,188.7573,4035,0.4714,0
12668,True,18,18,22,-1,0.8204,4022,728.2379,3.5576,22,0.9697,728.2379,4022,0.0000,0
12669,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
12670,True,25,25,40,-1,0.9612,4040,171.7427,5.0423,40,0.9667,171.7427,4040,0.4714,0
12671,True,25,25,33,-1,0.9660,4033,148.1505,4.4855,33,0.9596,148.1505,4033,0.9428,0
12672,True,16,16,33,-1,0.9417,4033,246.6116,4.6760,33,0.9596,246.6116,4033,0.4714,0
12673,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
12674,True,20,20,23,-1,0.8155,4023,748.2767,3.6335,23,0.9710,748.2767,4023,0.0000,0
12675,True,15,15,20,-1,0.8058,4020,785.1796,3.4039,20,0.9667,785.1796,4020,0.0000,0
12676,True,18,18,26,-1,0.8883,4026,457.2136,4.0662,26,0.9744,457.2136,4026,0.0000,0
12677,True,19,19,21,-1,0.8010,4021,805.6844,3.4098,21,0.9683,805.6844,4021,0.0000,0
12678,True,23,23,32,-1,0.9709,4032,128.2476,4.4123,32,0.9583,128.2476,4032,0.9428,0
12679,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
12680,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12681,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12682,True,17,17,25,-1,0.8447,4025,632.6165,3.5627,25,0.9467,632.6165,4025,0.9428,0
12683,True,17,17,20,-1,0.7913,4020,843.9854,3.2360,20,0.9667,843.9854,4020,0.0000,0
12684,True,18,18,25,-1,0.8738,4025,515.3690,3.9910,25,0.9733,515.3690,4025,0.0000,0
12685,True,12,12,18,-1,0.7136,4018,1153.6070,2.8694,18,0.9259,1153.6070,4018,0.9428,0
12686,True,27,27,38,-1,0.9612,4038,170.8058,4.9632,38,0.9649,170.8058,4038,0.4714,0
12687,True,45,45,64,41,1.0000,53,16.1845,5.2141,64,0.9792,16.1845,53,0.9428,0
12688,True,29,29,34,-1,0.9660,4034,147.2039,4.5309,34,0.9804,147.2039,4034,0.0000,0
12689,True,17,17,21,-1,0.8058,4021,786.1990,3.2989,21,0.9683,786.1990,4021,0.0000,0
12690,True,25,25,34,-1,0.9709,4034,129.0534,4.6612,34,0.9706,129.0534,4034,0.4714,0
12691,True,31,31,38,-1,0.9757,4038,110.4223,4.8013,38,0.9737,110.4223,4038,0.4714,0
12692,True,24,24,36,-1,0.9563,4036,189.5340,4.7925,36,0.9722,189.5340,4036,0.4714,0
12693,True,11,11,22,-1,0.7427,4022,1039.6890,3.3204,22,0.9394,1039.6890,4022,0.9428,0
12694,True,18,18,25,-1,0.8641,4025,554.3593,3.8776,25,0.9733,554.3593,4025,0.0000,0
12695,True,11,11,16,-1,0.6796,4016,1288.7720,2.6296,16,0.9583,1288.7720,4016,0.0000,0
12696,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12697,True,28,28,37,-1,0.9709,4037,130.7281,4.9007,37,0.9820,130.7281,4037,0.0000,0
12698,True,17,17,28,-1,0.8544,4028,594.5291,4.0333,28,0.9524,594.5291,4028,0.9428,0
12699,True,17,17,33,-1,0.9563,4033,187.8204,4.6228,33,0.9596,187.8204,4033,0.4714,0
12700,True,26,26,41,-1,0.9709,4041,134.9612,5.0247,41,0.9675,134.9612,4041,0.4714,0
12701,True,22,22,35,-1,0.9660,4035,149.6796,4.6528,35,0.9619,149.6796,4035,0.4714,0
12702,True,10,10,18,-1,0.6553,4018,1388.0870,2.7175,18,0.9259,1388.0870,4018,0.4714,0
12703,True,17,17,25,-1,0.8301,4025,691.1213,3.5580,25,0.9467,691.1213,4025,0.9428,0
12704,True,28,28,40,-1,0.9757,4040,114.0680,4.9374,40,0.9750,114.0680,4040,0.4714,0
12705,True,26,26,32,-1,0.9709,4032,127.9612,4.4723,32,0.9688,127.9612,4032,0.4714,0
12706,True,17,17,28,-1,0.8932,4028,438.9417,4.1179,28,0.9524,438.9417,4028,0.9428,0
12707,True,40,40,61,-1,0.9903,4061,59.3350,5.2807,61,0.9781,59.3350,4061,0.4714,0
12708,True,15,15,23,-1,0.8204,4023,728.7136,3.6452,23,0.9420,728.7136,4023,0.9428,0
12709,True,12,12,24,-1,0.8786,4024,494.4660,3.8884,24,0.9444,494.4660,4024,0.9428,0
12710,True,20,20,28,-1,0.8981,4028,419.3495,4.0908,28,0.9524,419.3495,4028,0.9428,0
12711,True,34,34,44,-1,0.9709,4044,131.3738,4.9708,44,0.9773,131.3738,4044,0.4714,0
12712,True,12,12,24,-1,0.8252,4024,708.8350,3.6923,24,0.9444,708.8350,4024,0.9428,0
12713,True,18,18,22,-1,0.8058,4022,786.8787,3.4687,22,0.9394,786.8787,4022,0.9428,0
12714,True,24,24,31,-1,0.9612,4031,166.6651,4.4470,31,0.9570,166.6651,4031,0.9428,0
12715,True,25,25,35,-1,0.9563,4035,187.7087,4.7686,35,0.9619,187.7087,4035,0.9428,0
12716,True,10,10,17,-1,0.6942,4017,1231.4710,2.9194,17,0.9608,1231.4710,4017,0.0000,0
12717,True,24,24,36,-1,0.9563,4036,189.5631,4.6963,36,0.9630,189.5631,4036,0.4714,0
12718,True,10,10,16,-1,0.6942,4016,1230.7330,2.6866,16,0.9583,1230.7330,4016,0.0000,0
12719,True,22,22,34,-1,0.9709,4034,129.5680,4.5912,34,0.9608,129.5680,4034,0.9428,0
12720,True,24,24,32,-1,0.9612,4032,167.3252,4.3419,32,0.9583,167.3252,4032,0.9428,0
12721,True,34,34,59,-1,0.9757,4059,120.5388,5.8503,59,0.9831,120.5388,4059,0.4714,0
12722,True,26,26,37,-1,0.9709,4037,131.3495,4.7528,37,0.9640,131.3495,4037,0.4714,0
12723,True,23,23,34,-1,0.9563,4034,188.1311,4.6037,34,0.9608,188.1311,4034,0.4714,0
12724,True,23,23,35,-1,0.9757,4035,110.9320,4.5609,35,0.9619,110.9320,4035,0.4714,0
12725,True,39,39,49,-1,0.9854,4049,73.0049,5.0135,49,0.9796,73.0049,4049,0.4714,0
12726,True,10,10,15,-1,0.6796,4015,1288.4170,2.4896,15,0.9556,1288.4170,4015,0.0000,0
12727,True,26,26,38,-1,0.9563,4038,189.7330,5.0784,38,0.9649,189.7330,4038,0.9428,0
12728,True,26,26,36,-1,0.9757,4036,110.9660,4.5961,36,0.9722,110.9660,4036,0.4714,0
12729,True,17,17,29,-1,0.8398,4029,653.3253,4.1724,29,0.9540,653.3253,4029,0.9428,0
12730,True,26,26,34,-1,0.9612,4034,168.1602,4.5893,34,0.9608,168.1602,4034,0.4714,0
12731,True,18,18,23,-1,0.8107,4023,767.9418,3.6292,23,0.9710,767.9418,4023,0.0000,0
12732,True,28,28,34,-1,0.9709,4034,128.6602,4.6699,34,0.9706,128.6602,4034,0.4714,0
12733,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12734,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12735,True,23,23,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12736,True,11,11,19,-1,0.7379,4019,1056.9080,3.1078,19,0.9649,1056.9080,4019,0.0000,0
12737,True,17,17,23,-1,0.8010,4023,806.9223,3.5149,23,0.9420,806.9223,4023,0.9428,0
12738,True,29,29,33,-1,0.9709,4033,127.3835,4.3570,33,0.9697,127.3835,4033,0.4714,0
12739,True,10,10,20,-1,0.6942,4020,1233.5580,3.0976,20,0.9667,1233.5580,4020,0.0000,0
12740,True,10,10,18,-1,0.6893,4018,1251.6750,2.9471,18,0.9630,1251.6750,4018,0.0000,0
12741,True,23,23,31,-1,0.9563,4031,186.2524,4.4754,31,0.9570,186.2524,4031,0.9428,0
