seed,captured,detectStep,capturePhaseStartStep,captureStep,firstFullCoverageStep,finalCoverageRatio,maxCellAge,avgCellAge,meanRevisitInterval,totalSteps,revisitRatio,avgIdleness,maxIdleness,workloadBalance,targetConflictCount
12742,True,23,23,32,-1,0.9563,4032,186.9223,4.4868,32,0.9583,186.9223,4032,0.9428,0
12743,True,38,38,59,-1,0.9854,4059,80.7864,5.6625,59,0.9774,80.7864,4059,0.9428,0
12744,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
12745,True,28,28,37,-1,0.9709,4037,130.8107,4.9034,37,0.9730,130.8107,4037,0.4714,0
12746,True,17,17,22,-1,0.8155,4022,747.7184,3.4470,22,0.9697,747.7184,4022,0.0000,0
12747,True,11,11,22,-1,0.7282,4022,1098.1410,3.2843,22,0.9394,1098.1410,4022,0.4714,0
12748,True,15,15,21,-1,0.8252,4021,707.9466,3.4403,21,0.9683,707.9466,4021,0.0000,0
12749,True,17,17,24,-1,0.8252,4024,709.8593,3.5503,24,0.9444,709.8593,4024,0.9428,0
12750,True,11,11,21,-1,0.7573,4021,980.2913,3.4280,21,0.9365,980.2913,4021,0.9428,0
12751,True,26,26,33,-1,0.9612,4033,167.3641,4.4522,33,0.9697,167.3641,4033,0.4714,0
12752,True,28,28,38,-1,0.9757,4038,112.1068,4.7609,38,0.9737,112.1068,4038,0.4714,0
12753,True,14,14,19,-1,0.7718,4019,920.7330,3.1160,19,0.9649,920.7330,4019,0.0000,0
12754,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
12755,True,11,11,19,-1,0.7524,4019,998.4709,3.1020,19,0.9298,998.4709,4019,0.9428,0
12756,True,10,10,22,-1,0.7087,4022,1176.6750,3.3374,22,0.9697,1176.6750,4022,0.0000,0
12757,True,24,24,42,-1,0.9709,4042,136.0194,5.2283,42,0.9683,136.0194,4042,0.4714,0
12758,True,23,23,30,-1,0.9563,4030,185.6651,4.3514,30,0.9556,185.6651,4030,0.9428,0
12759,True,23,23,30,-1,0.9175,4030,340.9126,4.1983,30,0.9667,340.9126,4030,0.4714,0
12760,True,23,23,28,-1,0.9515,4028,204.3058,4.3745,28,0.9762,204.3058,4028,0.0000,0
12761,True,23,23,32,-1,0.9563,4032,186.8738,4.5030,32,0.9583,186.8738,4032,0.9428,0
12762,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12763,True,12,12,24,-1,0.7670,4024,943.5631,3.2913,24,0.9583,943.5631,4024,0.4714,0
12764,True,17,17,18,-1,0.7718,4018,920.7767,2.9933,18,0.9630,920.7767,4018,0.0000,0
12765,True,27,27,36,-1,0.9709,4036,130.2913,4.7577,36,0.9630,130.2913,4036,0.9428,0
12766,True,23,23,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
12767,True,23,23,37,-1,0.9757,4037,112.3350,4.7825,37,0.9640,112.3350,4037,0.9428,0
12768,True,16,16,17,-1,0.7524,4017,997.9515,2.8171,17,0.9608,997.9515,4017,0.0000,0
12769,True,20,20,22,-1,0.8107,4022,767.1456,3.5881,22,0.9697,767.1456,4022,0.0000,0
12770,True,22,22,26,-1,0.9175,4026,339.5097,4.2121,26,0.9744,339.5097,4026,0.0000,0
12771,True,17,17,27,-1,0.9078,4027,379.9612,4.1562,27,0.9506,379.9612,4027,0.9428,0
12772,True,24,24,37,-1,0.9660,4037,150.8835,4.9397,37,0.9640,150.8835,4037,0.9428,0
12773,True,23,23,26,-1,0.8932,4026,437.0194,3.9889,26,0.9744,437.0194,4026,0.0000,0
12774,True,23,23,29,-1,0.9563,4029,185.3252,4.4779,29,0.9540,185.3252,4029,0.9428,0
12775,True,25,25,41,-1,0.9757,4041,116.0534,5.0713,41,0.9431,116.0534,4041,1.6997,0
12776,True,16,16,31,-1,0.8786,4031,499.7184,4.2361,31,0.9570,499.7184,4031,0.4714,0
12777,True,11,11,24,-1,0.7670,4024,943.5340,3.8881,24,0.9444,943.5340,4024,0.4714,0
12778,True,17,17,30,-1,0.9078,4030,381.4272,4.2577,30,0.9556,381.4272,4030,0.9428,0
12779,True,21,21,23,-1,0.8301,4023,689.8253,3.7063,23,0.9710,689.8253,4023,0.0000,0
12780,True,12,12,21,-1,0.7864,4021,862.9806,3.4154,21,0.9365,862.9806,4021,0.9428,0
12781,True,40,40,59,-1,0.9903,4059,58.0728,4.9604,59,0.9831,58.0728,4059,0.4714,0
12782,True,11,11,28,-1,0.7864,4028,868.2233,3.9241,28,0.9643,868.2233,4028,0.4714,0
12783,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
12784,True,18,18,28,-1,0.9126,4028,361.0097,4.2866,28,0.9524,361.0097,4028,0.9428,0
12785,True,17,17,24,-1,0.8204,4024,729.3787,3.5593,24,0.9444,729.3787,4024,0.9428,0
12786,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
12787,True,10,10,18,-1,0.7087,4018,1173.6650,2.8310,18,0.9259,1173.6650,4018,0.9428,0
12788,True,27,27,36,-1,0.9612,4036,169.1505,4.7739,36,0.9630,169.1505,4036,0.9428,0
12789,True,18,18,24,-1,0.8592,4024,573.5534,3.7483,24,0.9444,573.5534,4024,0.9428,0
12790,True,11,11,18,-1,0.6990,4018,1212.2330,2.9109,18,0.9630,1212.2330,4018,0.0000,0
12791,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12792,True,26,26,33,-1,0.9709,4033,128.5728,4.4302,33,0.9697,128.5728,4033,0.4714,0
12793,True,26,26,37,-1,0.9709,4037,131.4175,4.7288,37,0.9640,131.4175,4037,0.4714,0
12794,True,24,24,34,-1,0.9515,4034,207.6262,4.4638,34,0.9706,207.6262,4034,0.4714,0
12795,True,16,16,18,-1,0.7670,4018,940.0825,2.9514,18,0.9630,940.0825,4018,0.0000,0
12796,True,25,25,33,-1,0.9660,4033,148.1699,4.4098,33,0.9596,148.1699,4033,0.9428,0
12797,True,17,17,23,-1,0.8592,4023,572.6990,3.6153,23,0.9710,572.6990,4023,0.0000,0
12798,True,11,11,22,-1,0.7330,4022,1078.5240,3.2981,22,0.9697,1078.5240,4022,0.0000,0
12799,True,17,17,22,-1,0.8301,4022,689.2379,3.4435,22,0.9697,689.2379,4022,0.0000,0
12800,True,23,23,34,-1,0.9709,4034,129.6165,4.6689,34,0.9608,129.6165,4034,0.4714,0
12801,True,17,17,27,-1,0.9029,4027,399.4660,4.1546,27,0.9506,399.4660,4027,0.9428,0
12802,True,17,17,28,-1,0.9272,4028,302.1747,4.2569,28,0.9524,302.1747,4028,0.9428,0
12803,True,19,19,21,-1,0.8010,4021,805.6844,3.4098,21,0.9683,805.6844,4021,0.0000,0
12804,True,25,25,40,-1,0.9563,4040,191.2961,5.0585,40,0.9667,191.2961,4040,0.4714,0
12805,True,14,14,24,-1,0.8155,4024,748.2864,3.4365,24,0.9583,748.2864,4024,0.4714,0
12806,True,25,25,33,-1,0.9660,4033,148.2719,4.3797,33,0.9697,148.2719,4033,0.4714,0
12807,True,20,20,26,-1,0.8932,4026,437.3738,4.3103,26,0.9487,437.3738,4026,0.9428,0
12808,True,17,17,23,-1,0.8252,4023,709.3301,3.5704,23,0.9710,709.3301,4023,0.0000,0
12809,True,26,26,32,-1,0.9709,4032,127.8107,4.4602,32,0.9688,127.8107,4032,0.4714,0
12810,True,22,22,27,-1,0.9223,4027,320.6068,4.2132,27,0.9753,320.6068,4027,0.0000,0
12811,True,10,10,17,-1,0.6893,4017,1250.9470,2.8722,17,0.9608,1250.9470,4017,0.0000,0
12812,True,10,10,19,-1,0.7233,4019,1116.0830,3.0332,19,0.9298,1116.0830,4019,0.9428,0
12813,True,18,18,28,-1,0.9223,4028,321.6990,4.4929,28,0.9762,321.6990,4028,0.0000,0
12814,True,23,23,29,-1,0.9466,4029,224.3058,4.4341,29,0.9540,224.3058,4029,0.9428,0
12815,True,11,11,22,-1,0.7573,4022,981.2136,3.4511,22,0.9394,981.2136,4022,0.9428,0
12816,True,17,17,25,-1,0.8689,4025,534.9660,3.6429,25,0.9467,534.9660,4025,0.9428,0
12817,True,22,22,27,-1,0.9369,4027,262.2476,4.0615,27,0.9753,262.2476,4027,0.0000,0
12818,True,25,25,32,-1,0.9660,4032,147.6699,4.4279,32,0.9583,147.6699,4032,0.9428,0
12819,True,20,20,21,-1,0.7961,4021,825.2767,3.4165,21,0.9683,825.2767,4021,0.0000,0
12820,True,24,24,29,-1,0.9417,4029,243.7621,4.5014,29,0.9770,243.7621,4029,0.0000,0
12821,True,10,10,18,-1,0.7039,4018,1193.1360,3.0498,18,0.9630,1193.1360,4018,0.0000,0
12822,True,24,24,32,-1,0.9660,4032,147.7379,4.3580,32,0.9583,147.7379,4032,0.9428,0
12823,True,24,24,32,-1,0.9563,4032,186.5728,4.2763,32,0.9688,186.5728,4032,0.4714,0
12824,True,19,19,26,-1,0.8252,4026,711.1844,3.9233,26,0.9487,711.1844,4026,0.9428,0
12825,True,11,11,21,-1,0.7621,4021,960.9223,3.2290,21,0.9365,960.9223,4021,0.9428,0
12826,True,18,18,28,-1,0.9029,4028,400.0777,4.2670,28,0.9524,400.0777,4028,0.9428,0
12827,True,25,25,34,-1,0.9660,4034,148.9417,4.5399,34,0.9706,148.9417,4034,0.4714,0
12828,True,26,26,35,-1,0.9612,4035,168.7330,4.7852,35,0.9619,168.7330,4035,0.9428,0
12829,True,10,10,18,-1,0.6845,4018,1271.0630,2.9917,18,0.9630,1271.0630,4018,0.0000,0
12830,True,23,23,30,-1,0.9612,4030,166.1553,4.3651,30,0.9778,166.1553,4030,0.0000,0
12831,True,11,11,18,-1,0.7282,4018,1095.1940,3.0521,18,0.9630,1095.1940,4018,0.0000,0
12832,True,18,18,25,-1,0.8641,4025,554.5291,4.0225,25,0.9733,554.5291,4025,0.0000,0
12833,True,34,34,45,-1,0.9709,4045,132.3398,5.1027,45,0.9778,132.3398,4045,0.4714,0
12834,True,18,18,29,-1,0.9320,4029,282.2184,4.5803,29,0.9770,282.2184,4029,0.0000,0
12835,True,15,15,17,-1,0.7573,4017,978.3932,2.8475,17,0.9608,978.3932,4017,0.0000,0
12836,True,22,22,34,-1,0.9660,4034,149.1359,4.6076,34,0.9608,149.1359,4034,0.4714,0
12837,True,24,24,32,-1,0.9709,4032,128.3786,4.4468,32,0.9583,128.3786,4032,0.9428,0
12838,True,10,10,18,-1,0.7379,4018,1056.7190,3.0685,18,0.9444,1056.7190,4018,0.4714,0
12839,True,28,28,38,-1,0.9757,4038,112.2767,4.7457,38,0.9737,112.2767,4038,0.4714,0
12840,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
12841,True,38,38,53,-1,0.9806,4053,96.2087,5.4804,53,0.9811,96.2087,4053,0.4714,0
12842,True,8,8,16,-1,0.6650,4016,1348.1510,2.8436,16,0.9583,1348.1510,4016,0.0000,0
12843,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
12844,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
12845,True,21,21,23,-1,0.8301,4023,689.8253,3.7063,23,0.9710,689.8253,4023,0.0000,0
12846,True,25,25,36,-1,0.9660,4036,150.2913,4.7261,36,0.9630,150.2913,4036,0.4714,0
12847,True,26,26,37,-1,0.9757,4037,111.9951,4.7085,37,0.9730,111.9951,4037,0.4714,0
12848,True,15,15,30,-1,0.9369,4030,264.6553,4.3645,30,0.9556,264.6553,4030,0.4714,0
12849,True,26,26,36,-1,0.9757,4036,110.9854,4.5490,36,0.9722,110.9854,4036,0.4714,0
12850,True,22,22,27,-1,0.9223,4027,320.6068,4.2132,27,0.9753,320.6068,4027,0.0000,0
12851,True,22,22,27,-1,0.9369,4027,262.2476,4.0615,27,0.9753,262.2476,4027,0.0000,0
12852,True,14,14,16,-1,0.7282,4016,1094.6360,2.6992,16,0.9583,1094.6360,4016,0.0000,0
12853,True,11,11,14,-1,0.6408,4014,1443.6840,2.4354,14,0.9524,1443.6840,4014,0.0000,0
12854,True,15,15,26,-1,0.9272,4026,300.7961,4.1052,26,0.9615,300.7961,4026,0.4714,0
12855,True,11,11,22,-1,0.7524,4022,1000.7720,3.4290,22,0.9394,1000.7720,4022,0.9428,0
12856,True,19,19,22,-1,0.8058,4022,786.6456,3.4578,22,0.9697,786.6456,4022,0.0000,0
12857,True,27,27,36,-1,0.9563,4036,188.0049,4.8715,36,0.9630,188.0049,4036,0.9428,0
12858,True,25,25,38,-1,0.9757,4038,112.8447,4.6845,38,0.9737,112.8447,4038,0.4714,0
12859,True,10,10,25,-1,0.7379,4025,1062.1990,3.5857,25,0.9467,1062.1990,4025,0.4714,0
12860,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
12861,True,17,17,22,-1,0.8301,4022,689.3350,3.3910,22,0.9697,689.3350,4022,0.0000,0
12862,True,10,10,15,-1,0.6456,4015,1424.8490,2.4096,15,0.9556,1424.8490,4015,0.0000,0
12863,True,24,24,31,-1,0.9709,4031,127.6505,4.3888,31,0.9570,127.6505,4031,0.9428,0
12864,True,23,23,39,-1,0.9417,4039,249.3786,5.0373,39,0.9658,249.3786,4039,0.4714,0
12865,True,26,26,35,-1,0.9757,4035,110.2379,4.6060,35,0.9714,110.2379,4035,0.4714,0
12866,True,14,14,28,-1,0.9029,4028,400.0388,3.9666,28,0.9643,400.0388,4028,0.4714,0
12867,True,16,16,21,-1,0.8058,4021,786.0437,3.2771,21,0.9365,786.0437,4021,0.9428,0
12868,True,18,18,26,-1,0.8641,4026,555.0534,4.0122,26,0.9487,555.0534,4026,0.9428,0
12869,True,10,10,18,-1,0.7379,4018,1056.6410,2.8872,18,0.9630,1056.6410,4018,0.0000,0
12870,True,17,17,31,-1,0.9223,4031,323.3981,4.3143,31,0.9570,323.3981,4031,0.9428,0
12871,True,23,23,29,-1,0.9563,4029,185.3252,4.4779,29,0.9540,185.3252,4029,0.9428,0
12872,True,26,26,34,-1,0.9612,4034,168.2087,4.6032,34,0.9706,168.2087,4034,0.4714,0
12873,True,29,29,37,-1,0.9709,4037,130.3592,4.6741,37,0.9730,130.3592,4037,0.4714,0
12874,True,20,20,27,-1,0.9029,4027,399.0194,4.1580,27,0.9753,399.0194,4027,0.0000,0
12875,True,24,24,33,-1,0.9417,4033,245.5194,4.3532,33,0.9697,245.5194,4033,0.4714,0
12876,True,23,23,30,-1,0.9515,4030,204.9951,4.4276,30,0.9556,204.9951,4030,0.9428,0
12877,True,23,23,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
12878,True,28,28,35,-1,0.9709,4035,129.3252,4.7976,35,0.9714,129.3252,4035,0.4714,0
12879,True,18,18,23,-1,0.8155,4023,748.6407,3.5629,23,0.9420,748.6407,4023,0.9428,0
12880,True,24,24,34,-1,0.9563,4034,187.8641,4.6224,34,0.9706,187.8641,4034,0.4714,0
12881,True,15,15,22,-1,0.8447,4022,630.5874,3.6132,22,0.9697,630.5874,4022,0.0000,0
12882,True,26,26,35,-1,0.9709,4035,129.8447,4.5720,35,0.9619,129.8447,4035,0.9428,0
12883,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12884,True,23,23,33,-1,0.9660,4033,148.4223,4.3807,33,0.9596,148.4223,4033,0.4714,0
12885,True,41,41,72,41,1.0000,68,26.6505,5.6925,72,0.9815,26.6505,68,0.9428,0
12886,True,13,13,27,-1,0.8835,4027,476.9320,3.9784,27,0.9506,476.9320,4027,0.4714,0
12887,True,20,20,32,-1,0.9223,4032,324.1650,4.4244,32,0.9583,324.1650,4032,0.9428,0
12888,True,27,27,38,-1,0.9757,4038,112.7330,4.7902,38,0.9649,112.7330,4038,0.9428,0
12889,True,24,24,37,-1,0.9272,4037,307.3350,4.7715,37,0.9730,307.3350,4037,0.4714,0
12890,True,21,21,29,-1,0.9078,4029,380.6650,4.3501,29,0.9540,380.6650,4029,0.9428,0
12891,True,23,23,30,-1,0.9660,4030,146.7136,4.4072,30,0.9778,146.7136,4030,0.0000,0
12892,True,24,24,35,-1,0.9660,4035,149.7136,4.6995,35,0.9619,149.7136,4035,0.4714,0
12893,True,25,25,33,-1,0.9612,4033,167.7379,4.3044,33,0.9798,167.7379,4033,0.0000,0
12894,True,12,12,24,-1,0.7961,4024,826.0097,3.6441,24,0.9444,826.0097,4024,0.4714,0
12895,True,18,18,24,-1,0.8592,4024,573.5534,3.6892,24,0.9444,573.5534,4024,0.9428,0
12896,True,22,22,36,-1,0.9563,4036,189.9854,4.5617,36,0.9722,189.9854,4036,0.4714,0
12897,True,18,18,31,-1,0.9078,4031,382.0146,4.5725,31,0.9570,382.0146,4031,0.9428,0
12898,True,17,17,21,-1,0.8058,4021,786.1990,3.2989,21,0.9683,786.1990,4021,0.0000,0
12899,True,23,23,32,-1,0.9563,4032,186.8010,4.3987,32,0.9688,186.8010,4032,0.4714,0
12900,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12901,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
12902,True,14,14,26,-1,0.8689,4026,535.4223,3.7966,26,0.9487,535.4223,4026,0.9428,0
12903,True,18,18,26,-1,0.9078,4026,379.1602,4.2145,26,0.9744,379.1602,4026,0.0000,0
12904,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
12905,True,23,23,38,-1,0.9709,4038,132.8689,4.8826,38,0.9825,132.8689,4038,0.0000,0
12906,True,17,17,30,-1,0.9320,4030,283.2621,4.1325,30,0.9556,283.2621,4030,0.4714,0
12907,True,11,11,26,-1,0.8689,4026,535.7136,3.9270,26,0.9487,535.7136,4026,0.9428,0
12908,True,15,15,23,-1,0.8350,4023,670.3107,3.7550,23,0.9420,670.3107,4023,0.9428,0
12909,True,14,14,17,-1,0.7427,4017,1036.6120,2.7996,17,0.9608,1036.6120,4017,0.0000,0
12910,True,26,26,42,-1,0.9709,4042,135.1651,5.0400,42,0.9683,135.1651,4042,0.9428,0
12911,True,18,18,23,-1,0.8495,4023,611.8058,3.7008,23,0.9710,611.8058,4023,0.0000,0
12912,True,22,22,26,-1,0.9175,4026,339.6165,4.1127,26,0.9744,339.6165,4026,0.0000,0
12913,True,10,10,23,-1,0.7767,4023,904.3301,3.5776,23,0.9710,904.3301,4023,0.0000,0
12914,True,23,23,38,-1,0.9660,4038,152.6262,4.6595,38,0.9649,152.6262,4038,0.4714,0
12915,True,11,11,19,-1,0.7476,4019,1017.9660,3.0937,19,0.9298,1017.9660,4019,0.9428,0
12916,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
12917,True,25,25,31,-1,0.9660,4031,147.0583,4.4656,31,0.9570,147.0583,4031,0.9428,0
12918,True,11,11,21,-1,0.7670,4021,941.4515,3.1470,21,0.9524,941.4515,4021,0.4714,0
12919,True,18,18,26,-1,0.9078,4026,379.1602,4.2145,26,0.9744,379.1602,4026,0.0000,0
12920,True,22,22,37,-1,0.9709,4037,132.0291,4.7984,37,0.9640,132.0291,4037,0.9428,0
12921,True,15,15,22,-1,0.8301,4022,689.1165,3.5581,22,0.9394,689.1165,4022,0.9428,0
12922,True,24,24,30,-1,0.9466,4030,224.7039,4.3168,30,0.9556,224.7039,4030,0.9428,0
12923,True,24,24,33,-1,0.9660,4033,148.2864,4.3585,33,0.9697,148.2864,4033,0.4714,0
12924,True,10,10,21,-1,0.7330,4021,1078.4470,3.1768,21,0.9365,1078.4470,4021,0.4714,0
12925,True,23,23,32,-1,0.9612,4032,167.1990,4.4550,32,0.9688,167.1990,4032,0.4714,0
12926,True,21,21,32,-1,0.9272,4032,304.2913,4.4708,32,0.9688,304.2913,4032,0.4714,0
12927,True,12,12,28,-1,0.8058,4028,790.0097,4.3058,28,0.9524,790.0097,4028,0.4714,0
12928,True,16,16,23,-1,0.8641,4023,553.1699,3.5333,23,0.9710,553.1699,4023,0.0000,0
12929,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
12930,True,24,24,29,-1,0.9417,4029,243.7621,4.5014,29,0.9770,243.7621,4029,0.0000,0
12931,True,14,14,18,-1,0.7621,4018,959.1844,2.9539,18,0.9630,959.1844,4018,0.0000,0
12932,True,12,12,18,-1,0.7330,4018,1075.5680,2.9726,18,0.9630,1075.5680,4018,0.0000,0
12933,True,24,24,35,-1,0.9563,4035,188.5680,4.8307,35,0.9619,188.5680,4035,0.9428,0
12934,True,10,10,14,-1,0.6117,4014,1560.5000,2.4356,14,0.9524,1560.5000,4014,0.0000,0
12935,True,17,17,23,-1,0.8107,4023,767.9029,3.4691,23,0.9420,767.9029,4023,0.9428,0
12936,True,27,27,42,-1,0.9612,4042,173.2961,5.1912,42,0.9762,173.2961,4042,0.4714,0
12937,True,17,17,22,-1,0.8155,4022,747.7184,3.4470,22,0.9697,747.7184,4022,0.0000,0
12938,True,26,26,37,-1,0.9660,4037,150.2039,4.8466,37,0.9640,150.2039,4037,0.4714,0
12939,True,18,18,23,-1,0.8495,4023,611.8107,3.6517,23,0.9710,611.8107,4023,0.0000,0
12940,True,18,18,23,-1,0.7961,4023,826.5194,3.5024,23,0.9420,826.5194,4023,0.9428,0
12941,True,12,12,30,-1,0.7621,4030,966.8156,4.1899,30,0.9556,966.8156,4030,0.4714,0
12942,True,22,22,35,-1,0.9320,4035,286.8544,4.6713,35,0.9714,286.8544,4035,0.4714,0
